'Elapsed time','ECG'
6.288,-0.177
6.292,-0.138
6.296,-0.138
6.300,-0.125
6.304,-0.160
6.308,-0.152
6.312,-0.133
6.316,-0.150
6.320,-0.170
6.324,-0.158
6.328,-0.120
6.332,-0.135
6.336,-0.145
6.340,-0.100
6.344,-0.128
6.348,-0.140
6.352,-0.165
6.356,-0.147
6.360,-0.158
6.364,-0.160
6.368,-0.150
6.372,-0.110
6.376,-0.125
6.380,-0.145
6.384,-0.140
6.388,-0.160
6.392,-0.150
6.396,-0.150
6.400,-0.125
6.404,-0.138
6.408,-0.147
6.412,-0.152
6.416,-0.140
6.420,-0.165
6.424,-0.140
6.428,-0.128
6.432,-0.122
6.436,-0.115
6.440,-0.140
6.444,-0.122
6.448,-0.125
6.452,-0.140
6.456,-0.152
6.460,-0.160
6.464,-0.107
6.468,-0.100
6.472,-0.113
6.476,-0.113
6.480,-0.138
6.484,-0.125
6.488,-0.145
6.492,-0.087
6.496,-0.113
6.500,-0.083
6.504,-0.062
6.508,-0.060
6.512,-0.065
6.516,-0.052
6.520,-0.072
6.524,-0.060
6.528,-0.015
6.532,-0.013
6.536,-0.010
6.540,-0.007
6.544,-0.015
6.548,-0.033
6.552,-0.058
6.556,-0.013
6.560,-0.037
6.564,0.013
6.568,0.025
6.572,-0.013
6.576,0.015
6.580,-0.037
6.584,-0.040
6.588,-0.048
6.592,-0.045
6.596,-0.048
6.600,-0.028
6.604,-0.015
6.608,-0.013
6.612,-0.028
6.616,-0.020
6.620,0.007
6.624,0.007
6.628,0.000
6.632,0.025
6.636,0.033
6.640,0.075
6.644,0.058
6.648,0.115
6.652,0.300
6.656,0.550
6.660,0.907
6.664,1.360
6.668,1.873
6.672,2.275
6.676,2.462
6.680,2.373
6.684,2.027
6.688,1.475
6.692,0.970
6.696,0.472
6.700,0.175
6.704,0.045
6.708,-0.010
6.712,-0.028
6.716,-0.058
6.720,-0.022
6.724,-0.013
6.728,-0.048
6.732,-0.037
6.736,-0.060
6.740,-0.085
6.744,-0.102
6.748,-0.125
6.752,-0.125
6.756,-0.152
6.760,-0.150
6.764,-0.098
6.768,-0.128
6.772,-0.165
6.776,-0.152
6.780,-0.165
6.784,-0.200
6.788,-0.198
6.792,-0.200
6.796,-0.163
6.800,-0.177
6.804,-0.188
6.808,-0.210
6.812,-0.182
6.816,-0.212
6.820,-0.210
6.824,-0.220
6.828,-0.175
6.832,-0.195
6.836,-0.175
6.840,-0.170
6.844,-0.190
6.848,-0.190
6.852,-0.203
6.856,-0.182
6.860,-0.182
6.864,-0.182
6.868,-0.140
6.872,-0.163
6.876,-0.158
6.880,-0.190
6.884,-0.215
6.888,-0.182
6.892,-0.182
6.896,-0.185
6.900,-0.175
6.904,-0.147
6.908,-0.150
6.912,-0.150
6.916,-0.170
6.920,-0.163
6.924,-0.163
6.928,-0.170
6.932,-0.158
6.936,-0.135
6.940,-0.175
6.944,-0.198
6.948,-0.188
6.952,-0.182
6.956,-0.203
6.960,-0.203
6.964,-0.158
6.968,-0.160
6.972,-0.198
6.976,-0.163
6.980,-0.200
6.984,-0.182
6.988,-0.200
6.992,-0.177
6.996,-0.135
7.000,-0.125
7.004,-0.090
7.008,-0.113
7.012,-0.075
7.016,-0.090
7.020,-0.050
7.024,-0.020
7.028,0.010
7.032,0.033
7.036,0.077
7.040,0.087
7.044,0.110
7.048,0.095
7.052,0.072
7.056,0.107
7.060,0.135
7.064,0.120
7.068,0.140
7.072,0.122
7.076,0.113
7.080,0.062
7.084,0.035
7.088,0.058
7.092,0.052
7.096,0.062
7.100,0.070
7.104,0.062
7.108,0.070
7.112,0.033
7.116,0.025
7.120,0.020
7.124,0.040
7.128,0.022
7.132,0.058
7.136,0.075
7.140,0.060
7.144,0.015
7.148,0.025
7.152,0.010
7.156,0.015
7.160,0.050
7.164,0.028
7.168,0.022
7.172,0.022
7.176,0.058
7.180,0.022
7.184,0.033
7.188,-0.028
7.192,0.025
7.196,0.000
7.200,0.033
7.204,-0.010
7.208,0.020
7.212,-0.010
7.216,-0.020
7.220,-0.015
7.224,0.013
7.228,-0.010
7.232,0.000
7.236,0.000
7.240,-0.037
7.244,-0.020
7.248,-0.037
7.252,-0.050
7.256,-0.062
7.260,-0.072
7.264,-0.062
7.268,-0.020
7.272,-0.033
7.276,-0.070
7.280,-0.075
7.284,-0.065
7.288,-0.077
7.292,-0.065
7.296,-0.113
7.300,-0.070
7.304,-0.050
7.308,-0.062
7.312,-0.072
7.316,-0.087
7.320,-0.050
7.324,-0.087
7.328,-0.095
7.332,-0.115
7.336,-0.083
7.340,-0.072
7.344,-0.085
7.348,-0.107
7.352,-0.107
7.356,-0.115
7.360,-0.100
7.364,-0.098
7.368,-0.113
7.372,-0.090
7.376,-0.107
7.380,-0.107
7.384,-0.098
7.388,-0.125
7.392,-0.102
7.396,-0.110
7.400,-0.110
7.404,-0.098
7.408,-0.087
7.412,-0.150
7.416,-0.100
7.420,-0.122
7.424,-0.115
7.428,-0.083
7.432,-0.090
7.436,-0.098
7.440,-0.100
7.444,-0.107
7.448,-0.120
7.452,-0.128
7.456,-0.110
7.460,-0.138
7.464,-0.135
7.468,-0.100
7.472,-0.098
7.476,-0.087
7.480,-0.087
7.484,-0.135
7.488,-0.085
7.492,-0.145
7.496,-0.100
7.500,-0.102
7.504,-0.072
7.508,-0.125
7.512,-0.110
7.516,-0.115
7.520,-0.113
7.524,-0.138
7.528,-0.083
7.532,-0.107
7.536,-0.083
7.540,-0.090
7.544,-0.095
7.548,-0.113
7.552,-0.113
7.556,-0.083
7.560,-0.058
7.564,-0.060
7.568,-0.028
7.572,0.003
7.576,-0.013
7.580,-0.010
7.584,-0.020
7.588,-0.028
7.592,-0.033
7.596,-0.025
7.600,0.022
7.604,0.007
7.608,0.028
7.612,-0.048
7.616,0.028
7.620,-0.020
7.624,0.022
7.628,0.000
7.632,-0.020
7.636,0.048
7.640,0.000
7.644,-0.028
7.648,-0.050
7.652,-0.083
7.656,-0.037
7.660,-0.052
7.664,-0.013
7.668,0.022
7.672,0.010
7.676,0.037
7.680,0.013
7.684,0.052
7.688,0.065
7.692,0.060
7.696,0.147
7.700,0.190
7.704,0.328
7.708,0.575
7.712,0.912
7.716,1.320
7.720,1.762
7.724,2.197
7.728,2.485
7.732,2.500
7.736,2.260
7.740,1.810
7.744,1.308
7.748,0.848
7.752,0.477
7.756,0.225
7.760,0.087
7.764,0.048
7.768,0.035
7.772,0.045
7.776,0.022
7.780,-0.045
7.784,-0.058
7.788,-0.062
7.792,-0.098
7.796,-0.083
7.800,-0.100
7.804,-0.128
7.808,-0.120
7.812,-0.145
7.816,-0.145
7.820,-0.170
7.824,-0.135
7.828,-0.147
7.832,-0.160
7.836,-0.175
7.840,-0.172
7.844,-0.198
7.848,-0.190
7.852,-0.198
7.856,-0.200
7.860,-0.195
7.864,-0.182
7.868,-0.177
7.872,-0.175
7.876,-0.233
7.880,-0.198
7.884,-0.223
7.888,-0.203
7.892,-0.235
7.896,-0.212
7.900,-0.175
7.904,-0.152
7.908,-0.185
7.912,-0.210
7.916,-0.190
7.920,-0.203
7.924,-0.210
7.928,-0.177
7.932,-0.172
7.936,-0.190
7.940,-0.185
7.944,-0.198
7.948,-0.200
7.952,-0.200
7.956,-0.207
7.960,-0.207
7.964,-0.182
7.968,-0.138
7.972,-0.172
7.976,-0.165
7.980,-0.175
7.984,-0.210
7.988,-0.203
7.992,-0.215
7.996,-0.203
8.000,-0.195
8.004,-0.182
8.008,-0.207
8.012,-0.188
8.016,-0.172
8.020,-0.198
8.024,-0.203
8.028,-0.182
8.032,-0.152
8.036,-0.182
8.040,-0.138
8.044,-0.163
8.048,-0.172
8.052,-0.150
8.056,-0.140
8.060,-0.098
8.064,-0.075
8.068,-0.010
8.072,-0.010
8.076,0.040
8.080,0.022
8.084,0.052
8.088,0.037
8.092,0.058
8.096,0.075
8.100,0.113
8.104,0.072
8.108,0.062
8.112,0.090
8.116,0.028
8.120,0.035
8.124,0.050
8.128,0.028
8.132,0.035
8.136,0.037
8.140,0.040
8.144,-0.020
8.148,-0.015
8.152,0.003
8.156,0.007
8.160,-0.028
8.164,0.025
8.168,0.020
8.172,0.007
8.176,0.010
8.180,0.000
8.184,-0.020
8.188,-0.007
8.192,0.010
8.196,-0.013
8.200,0.013
8.204,0.015
8.208,-0.013
8.212,0.022
8.216,-0.020
8.220,-0.040
8.224,-0.048
8.228,0.003
8.232,-0.025
8.236,-0.007
8.240,-0.045
8.244,-0.048
8.248,-0.072
8.252,-0.115
8.256,-0.075
8.260,-0.062
8.264,-0.060
8.268,-0.045
8.272,-0.035
8.276,-0.077
8.280,-0.072
8.284,-0.115
8.288,-0.075
8.292,-0.085
8.296,-0.095
8.300,-0.070
8.304,-0.072
8.308,-0.100
8.312,-0.095
8.316,-0.115
8.320,-0.122
8.324,-0.102
8.328,-0.085
8.332,-0.077
8.336,-0.098
8.340,-0.090
8.344,-0.125
8.348,-0.122
8.352,-0.150
8.356,-0.133
8.360,-0.120
8.364,-0.102
8.368,-0.070
8.372,-0.113
8.376,-0.125
8.380,-0.150
8.384,-0.147
8.388,-0.138
8.392,-0.128
8.396,-0.113
8.400,-0.077
8.404,-0.113
8.408,-0.113
8.412,-0.140
8.416,-0.133
8.420,-0.128
8.424,-0.135
8.428,-0.147
8.432,-0.138
8.436,-0.145
8.440,-0.107
8.444,-0.140
8.448,-0.122
8.452,-0.128
8.456,-0.110
8.460,-0.120
8.464,-0.113
8.468,-0.140
8.472,-0.152
8.476,-0.140
8.480,-0.152
8.484,-0.158
8.488,-0.163
8.492,-0.160
8.496,-0.140
8.500,-0.138
8.504,-0.122
8.508,-0.133
8.512,-0.115
8.516,-0.163
8.520,-0.163
8.524,-0.147
8.528,-0.172
8.532,-0.170
8.536,-0.133
8.540,-0.125
8.544,-0.165
8.548,-0.170
8.552,-0.190
8.556,-0.147
8.560,-0.165
8.564,-0.163
8.568,-0.113
8.572,-0.147
8.576,-0.128
8.580,-0.163
8.584,-0.158
8.588,-0.165
8.592,-0.138
8.596,-0.100
8.600,-0.065
8.604,-0.090
8.608,-0.083
8.612,-0.115
8.616,-0.095
8.620,-0.052
8.624,-0.062
8.628,-0.062
8.632,-0.052
8.636,-0.058
8.640,-0.037
8.644,-0.050
8.648,-0.060
8.652,-0.075
8.656,-0.058
8.660,-0.060
8.664,-0.050
8.668,-0.022
8.672,-0.035
8.676,-0.070
8.680,-0.040
8.684,-0.087
8.688,-0.107
8.692,-0.077
8.696,-0.077
8.700,-0.070
8.704,-0.075
8.708,-0.050
8.712,-0.077
8.716,-0.058
8.720,-0.062
8.724,-0.025
8.728,-0.033
8.732,-0.013
8.736,0.003
8.740,0.025
8.744,0.048
8.748,0.075
8.752,0.225
8.756,0.388
8.760,0.665
8.764,1.062
8.768,1.475
8.772,1.925
8.776,2.250
8.780,2.390
8.784,2.310
8.788,1.995
8.792,1.522
8.796,1.113
8.800,0.698
8.804,0.385
8.808,0.138
8.812,-0.033
8.816,-0.062
8.820,-0.095
8.824,-0.107
8.828,-0.125
8.832,-0.110
8.836,-0.147
8.840,-0.160
8.844,-0.198
8.848,-0.250
8.852,-0.225
8.856,-0.212
8.860,-0.207
8.864,-0.233
8.868,-0.220
8.872,-0.250
8.876,-0.247
8.880,-0.237
8.884,-0.287
8.888,-0.273
8.892,-0.295
8.896,-0.273
8.900,-0.278
8.904,-0.273
8.908,-0.270
8.912,-0.285
8.916,-0.297
8.920,-0.300
8.924,-0.300
8.928,-0.323
8.932,-0.287
8.936,-0.297
8.940,-0.287
8.944,-0.307
8.948,-0.315
8.952,-0.340
8.956,-0.295
8.960,-0.285
8.964,-0.307
8.968,-0.273
8.972,-0.320
8.976,-0.302
8.980,-0.325
8.984,-0.315
8.988,-0.310
8.992,-0.302
8.996,-0.323
9.000,-0.282
9.004,-0.270
9.008,-0.265
9.012,-0.302
9.016,-0.297
9.020,-0.295
9.024,-0.290
9.028,-0.307
9.032,-0.263
9.036,-0.247
9.040,-0.233
9.044,-0.290
9.048,-0.312
9.052,-0.312
9.056,-0.302
9.060,-0.290
9.064,-0.315
9.068,-0.250
9.072,-0.307
9.076,-0.310
9.080,-0.302
9.084,-0.340
9.088,-0.323
9.092,-0.295
9.096,-0.278
9.100,-0.247
9.104,-0.258
9.108,-0.240
9.112,-0.237
9.116,-0.215
9.120,-0.207
9.124,-0.165
9.128,-0.122
9.132,-0.083
9.136,-0.095
9.140,-0.050
9.144,-0.052
9.148,-0.020
9.152,-0.060
9.156,-0.050
9.160,-0.065
9.164,-0.028
9.168,-0.010
9.172,-0.007
9.176,-0.015
9.180,-0.058
9.184,-0.065
9.188,-0.058
9.192,-0.085
9.196,-0.075
9.200,-0.077
9.204,-0.070
9.208,-0.095
9.212,-0.107
9.216,-0.098
9.220,-0.087
9.224,-0.125
9.228,-0.102
9.232,-0.083
9.236,-0.085
9.240,-0.100
9.244,-0.133
9.248,-0.095
9.252,-0.147
9.256,-0.135
9.260,-0.138
9.264,-0.120
9.268,-0.083
9.272,-0.133
9.276,-0.125
9.280,-0.125
9.284,-0.128
9.288,-0.113
9.292,-0.138
9.296,-0.120
9.300,-0.135
9.304,-0.100
9.308,-0.128
9.312,-0.125
9.316,-0.182
9.320,-0.165
9.324,-0.150
9.328,-0.172
9.332,-0.172
9.336,-0.152
9.340,-0.165
9.344,-0.200
9.348,-0.203
9.352,-0.233
9.356,-0.212
9.360,-0.207
9.364,-0.207
9.368,-0.215
9.372,-0.223
9.376,-0.198
9.380,-0.225
9.384,-0.247
9.388,-0.240
9.392,-0.245
9.396,-0.212
9.400,-0.200
9.404,-0.203
9.408,-0.225
9.412,-0.207
9.416,-0.240
9.420,-0.237
9.424,-0.235
9.428,-0.247
9.432,-0.260
9.436,-0.235
9.440,-0.235
9.444,-0.228
9.448,-0.223
9.452,-0.270
9.456,-0.275
9.460,-0.235
9.464,-0.225
9.468,-0.225
9.472,-0.263
9.476,-0.237
9.480,-0.297
9.484,-0.275
9.488,-0.270
9.492,-0.258
9.496,-0.297
9.500,-0.275
9.504,-0.287
9.508,-0.263
9.512,-0.295
9.516,-0.307
9.520,-0.310
9.524,-0.312
9.528,-0.275
9.532,-0.263
9.536,-0.253
9.540,-0.285
9.544,-0.273
9.548,-0.265
9.552,-0.278
9.556,-0.297
9.560,-0.265
9.564,-0.290
9.568,-0.273
9.572,-0.270
9.576,-0.312
9.580,-0.282
9.584,-0.333
9.588,-0.323
9.592,-0.335
9.596,-0.287
9.600,-0.247
9.604,-0.302
9.608,-0.315
9.612,-0.307
9.616,-0.307
9.620,-0.312
9.624,-0.315
9.628,-0.302
9.632,-0.312
9.636,-0.275
9.640,-0.297
9.644,-0.282
9.648,-0.312
9.652,-0.315
9.656,-0.265
9.660,-0.320
9.664,-0.270
9.668,-0.240
9.672,-0.253
9.676,-0.285
9.680,-0.290
9.684,-0.300
9.688,-0.297
9.692,-0.312
9.696,-0.273
9.700,-0.237
9.704,-0.228
9.708,-0.225
9.712,-0.207
9.716,-0.228
9.720,-0.228
9.724,-0.215
9.728,-0.228
9.732,-0.210
9.736,-0.182
9.740,-0.212
9.744,-0.185
9.748,-0.182
9.752,-0.203
9.756,-0.235
9.760,-0.172
9.764,-0.198
9.768,-0.145
9.772,-0.207
9.776,-0.210
9.780,-0.203
9.784,-0.235
9.788,-0.260
9.792,-0.228
9.796,-0.253
9.800,-0.170
9.804,-0.200
9.808,-0.190
9.812,-0.185
9.816,-0.207
9.820,-0.207
9.824,-0.182
9.828,-0.177
9.832,-0.138
9.836,-0.122
9.840,-0.135
9.844,-0.135
9.848,-0.133
9.852,-0.052
9.856,0.058
9.860,0.278
9.864,0.588
9.868,1.073
9.872,1.585
9.876,2.047
9.880,2.322
9.884,2.220
9.888,1.827
9.892,1.235
9.896,0.698
9.900,0.195
9.904,-0.113
9.908,-0.258
9.912,-0.302
9.916,-0.287
9.920,-0.253
9.924,-0.223
9.928,-0.235
9.932,-0.247
9.936,-0.245
9.940,-0.237
9.944,-0.282
9.948,-0.320
9.952,-0.323
9.956,-0.300
9.960,-0.320
9.964,-0.347
9.968,-0.378
9.972,-0.357
9.976,-0.388
9.980,-0.352
9.984,-0.360
9.988,-0.362
9.992,-0.375
9.996,-0.375
10.000,-0.350
10.004,-0.390
10.008,-0.352
10.012,-0.372
10.016,-0.383
10.020,-0.375
10.024,-0.333
10.028,-0.365
10.032,-0.365
10.036,-0.338
10.040,-0.370
10.044,-0.333
10.048,-0.362
10.052,-0.378
10.056,-0.390
10.060,-0.375
10.064,-0.362
10.068,-0.323
10.072,-0.340
10.076,-0.340
10.080,-0.325
10.084,-0.347
10.088,-0.323
10.092,-0.350
10.096,-0.312
10.100,-0.297
10.104,-0.312
10.108,-0.297
10.112,-0.352
10.116,-0.345
10.120,-0.335
10.124,-0.335
10.128,-0.340
10.132,-0.287
10.136,-0.302
10.140,-0.302
10.144,-0.328
10.148,-0.333
10.152,-0.352
10.156,-0.352
10.160,-0.340
10.164,-0.352
10.168,-0.352
10.172,-0.345
10.176,-0.357
10.180,-0.347
10.184,-0.340
10.188,-0.340
10.192,-0.340
10.196,-0.320
10.200,-0.263
10.204,-0.282
10.208,-0.260
10.212,-0.245
10.216,-0.273
10.220,-0.198
10.224,-0.150
10.228,-0.175
10.232,-0.072
10.236,-0.048
10.240,-0.070
10.244,-0.085
10.248,-0.050
10.252,-0.060
10.256,-0.040
10.260,-0.033
10.264,0.013
10.268,-0.020
10.272,-0.013
10.276,-0.037
10.280,-0.075
10.284,-0.107
10.288,-0.107
10.292,-0.077
10.296,-0.100
10.300,-0.083
10.304,-0.102
10.308,-0.087
10.312,-0.113
10.316,-0.133
10.320,-0.107
10.324,-0.113
10.328,-0.045
10.332,-0.098
10.336,-0.087
10.340,-0.048
10.344,-0.110
10.348,-0.102
10.352,-0.140
10.356,-0.072
10.360,-0.077
10.364,-0.113
10.368,-0.085
10.372,-0.087
10.376,-0.085
10.380,-0.125
10.384,-0.138
10.388,-0.128
10.392,-0.102
10.396,-0.125
10.400,-0.100
10.404,-0.100
10.408,-0.120
10.412,-0.145
10.416,-0.177
10.420,-0.147
10.424,-0.165
10.428,-0.110
10.432,-0.100
10.436,-0.133
10.440,-0.128
10.444,-0.163
10.448,-0.170
10.452,-0.185
10.456,-0.182
10.460,-0.160
10.464,-0.122
10.468,-0.150
10.472,-0.182
10.476,-0.182
10.480,-0.177
10.484,-0.182
10.488,-0.233
10.492,-0.182
10.496,-0.163
10.500,-0.195
10.504,-0.190
10.508,-0.175
10.512,-0.237
10.516,-0.220
10.520,-0.225
10.524,-0.223
10.528,-0.198
10.532,-0.163
10.536,-0.188
10.540,-0.177
10.544,-0.188
10.548,-0.220
10.552,-0.233
10.556,-0.200
10.560,-0.225
10.564,-0.188
10.568,-0.190
10.572,-0.177
10.576,-0.190
10.580,-0.203
10.584,-0.215
10.588,-0.220
10.592,-0.237
10.596,-0.228
10.600,-0.195
10.604,-0.182
10.608,-0.225
10.612,-0.228
10.616,-0.245
10.620,-0.195
10.624,-0.225
10.628,-0.200
10.632,-0.170
10.636,-0.160
10.640,-0.188
10.644,-0.175
10.648,-0.200
10.652,-0.207
10.656,-0.172
10.660,-0.195
10.664,-0.250
10.668,-0.163
10.672,-0.207
10.676,-0.223
10.680,-0.225
10.684,-0.225
10.688,-0.237
10.692,-0.235
10.696,-0.210
10.700,-0.200
10.704,-0.212
10.708,-0.212
10.712,-0.215
10.716,-0.182
10.720,-0.233
10.724,-0.225
10.728,-0.210
10.732,-0.195
10.736,-0.200
10.740,-0.233
10.744,-0.210
10.748,-0.200
10.752,-0.240
10.756,-0.188
10.760,-0.188
10.764,-0.160
10.768,-0.147
10.772,-0.145
10.776,-0.177
10.780,-0.140
10.784,-0.163
10.788,-0.140
10.792,-0.135
10.796,-0.133
10.800,-0.095
10.804,-0.125
10.808,-0.095
10.812,-0.120
10.816,-0.125
10.820,-0.110
10.824,-0.110
10.828,-0.110
10.832,-0.095
10.836,-0.065
10.840,-0.100
10.844,-0.100
10.848,-0.133
10.852,-0.147
10.856,-0.125
10.860,-0.113
10.864,-0.135
10.868,-0.100
10.872,-0.095
10.876,-0.128
10.880,-0.163
10.884,-0.128
10.888,-0.125
10.892,-0.107
10.896,-0.100
10.900,-0.060
10.904,-0.065
10.908,-0.062
10.912,-0.015
10.916,0.013
10.920,0.138
10.924,0.335
10.928,0.698
10.932,1.145
10.936,1.690
10.940,2.163
10.944,2.458
10.948,2.458
10.952,2.107
10.956,1.600
10.960,1.010
10.964,0.573
10.968,0.163
10.972,-0.075
10.976,-0.140
10.980,-0.110
10.984,-0.107
10.988,-0.120
10.992,-0.133
10.996,-0.110
11.000,-0.135
11.004,-0.182
11.008,-0.188
11.012,-0.207
11.016,-0.228
11.020,-0.245
11.024,-0.245
11.028,-0.225
11.032,-0.198
11.036,-0.212
11.040,-0.235
11.044,-0.250
11.048,-0.263
11.052,-0.278
11.056,-0.300
11.060,-0.258
11.064,-0.200
11.068,-0.228
11.072,-0.295
11.076,-0.278
11.080,-0.275
11.084,-0.315
11.088,-0.320
11.092,-0.287
11.096,-0.273
11.100,-0.273
11.104,-0.245
11.108,-0.260
11.112,-0.290
11.116,-0.273
11.120,-0.278
11.124,-0.278
11.128,-0.285
11.132,-0.253
11.136,-0.265
11.140,-0.282
11.144,-0.275
11.148,-0.290
11.152,-0.320
11.156,-0.275
11.160,-0.270
11.164,-0.253
11.168,-0.258
11.172,-0.263
11.176,-0.265
11.180,-0.300
11.184,-0.270
11.188,-0.290
11.192,-0.223
11.196,-0.278
11.200,-0.253
11.204,-0.263
11.208,-0.250
11.212,-0.270
11.216,-0.275
11.220,-0.333
11.224,-0.307
11.228,-0.250
11.232,-0.278
11.236,-0.275
11.240,-0.307
11.244,-0.273
11.248,-0.297
11.252,-0.312
11.256,-0.297
11.260,-0.237
11.264,-0.212
11.268,-0.212
11.272,-0.207
11.276,-0.140
11.280,-0.125
11.284,-0.128
11.288,-0.158
11.292,-0.077
11.296,-0.095
11.300,-0.020
11.304,0.000
11.308,-0.025
11.312,0.010
11.316,-0.028
11.320,-0.015
11.324,-0.040
11.328,-0.035
11.332,-0.048
11.336,-0.040
11.340,-0.035
11.344,-0.052
11.348,-0.075
11.352,-0.072
11.356,-0.077
11.360,-0.058
11.364,-0.083
11.368,-0.040
11.372,-0.052
11.376,-0.100
11.380,-0.062
11.384,-0.072
11.388,-0.077
11.392,-0.060
11.396,-0.062
11.400,-0.045
11.404,-0.062
11.408,-0.065
11.412,-0.060
11.416,-0.100
11.420,-0.095
11.424,-0.083
11.428,-0.098
11.432,-0.058
11.436,-0.065
11.440,-0.085
11.444,-0.085
11.448,-0.100
11.452,-0.110
11.456,-0.098
11.460,-0.077
11.464,-0.087
11.468,-0.070
11.472,-0.062
11.476,-0.083
11.480,-0.122
11.484,-0.115
11.488,-0.122
11.492,-0.100
11.496,-0.125
11.500,-0.113
11.504,-0.107
11.508,-0.107
11.512,-0.125
11.516,-0.163
11.520,-0.147
11.524,-0.165
11.528,-0.133
11.532,-0.147
11.536,-0.107
11.540,-0.140
11.544,-0.175
11.548,-0.177
11.552,-0.172
11.556,-0.177
11.560,-0.163
11.564,-0.152
11.568,-0.152
11.572,-0.172
11.576,-0.158
11.580,-0.190
11.584,-0.223
11.588,-0.177
11.592,-0.190
11.596,-0.172
11.600,-0.158
11.604,-0.145
11.608,-0.188
11.612,-0.160
11.616,-0.182
11.620,-0.185
11.624,-0.198
11.628,-0.177
11.632,-0.165
11.636,-0.138
11.640,-0.175
11.644,-0.188
11.648,-0.188
11.652,-0.195
11.656,-0.200
11.660,-0.177
11.664,-0.165
11.668,-0.182
11.672,-0.165
11.676,-0.177
11.680,-0.200
11.684,-0.198
11.688,-0.190
11.692,-0.225
11.696,-0.188
11.700,-0.198
11.704,-0.163
11.708,-0.207
11.712,-0.175
11.716,-0.215
11.720,-0.223
11.724,-0.198
11.728,-0.185
11.732,-0.165
11.736,-0.172
11.740,-0.172
11.744,-0.175
11.748,-0.195
11.752,-0.172
11.756,-0.175
11.760,-0.190
11.764,-0.182
11.768,-0.145
11.772,-0.125
11.776,-0.177
11.780,-0.152
11.784,-0.185
11.788,-0.188
11.792,-0.163
11.796,-0.165
11.800,-0.163
11.804,-0.125
11.808,-0.113
11.812,-0.145
11.816,-0.138
11.820,-0.147
11.824,-0.140
11.828,-0.107
11.832,-0.095
11.836,-0.077
11.840,-0.090
11.844,-0.083
11.848,-0.100
11.852,-0.083
11.856,-0.113
11.860,-0.087
11.864,-0.050
11.868,-0.033
11.872,-0.020
11.876,-0.048
11.880,-0.033
11.884,-0.077
11.888,-0.070
11.892,-0.065
11.896,-0.085
11.900,-0.048
11.904,-0.075
11.908,-0.087
11.912,-0.133
11.916,-0.140
11.920,-0.138
11.924,-0.140
11.928,-0.098
11.932,-0.090
11.936,-0.100
11.940,-0.095
11.944,-0.087
11.948,-0.058
11.952,-0.052
11.956,-0.040
11.960,-0.037
11.964,0.015
11.968,0.107
11.972,0.275
11.976,0.525
11.980,0.863
11.984,1.262
11.988,1.690
11.992,2.078
11.996,2.250
12.000,2.175
12.004,1.815
12.008,1.375
12.012,0.802
12.016,0.375
12.020,0.152
12.024,-0.050
12.028,-0.070
12.032,-0.070
12.036,-0.100
12.040,-0.083
12.044,-0.075
12.048,-0.128
12.052,-0.158
12.056,-0.163
12.060,-0.182
12.064,-0.172
12.068,-0.207
12.072,-0.188
12.076,-0.240
12.080,-0.235
12.084,-0.273
12.088,-0.282
12.092,-0.250
12.096,-0.240
12.100,-0.273
12.104,-0.225
12.108,-0.273
12.112,-0.282
12.116,-0.312
12.120,-0.300
12.124,-0.285
12.128,-0.290
12.132,-0.260
12.136,-0.253
12.140,-0.290
12.144,-0.282
12.148,-0.250
12.152,-0.282
12.156,-0.278
12.160,-0.312
12.164,-0.258
12.168,-0.265
12.172,-0.273
12.176,-0.278
12.180,-0.273
12.184,-0.328
12.188,-0.302
12.192,-0.250
12.196,-0.275
12.200,-0.285
12.204,-0.247
12.208,-0.247
12.212,-0.300
12.216,-0.297
12.220,-0.278
12.224,-0.300
12.228,-0.275
12.232,-0.287
12.236,-0.250
12.240,-0.247
12.244,-0.265
12.248,-0.315
12.252,-0.307
12.256,-0.295
12.260,-0.300
12.264,-0.287
12.268,-0.247
12.272,-0.265
12.276,-0.282
12.280,-0.273
12.284,-0.290
12.288,-0.287
12.292,-0.310
12.296,-0.237
12.300,-0.265
12.304,-0.247
12.308,-0.225
12.312,-0.253
12.316,-0.247
12.320,-0.250
12.324,-0.190
12.328,-0.170
12.332,-0.125
12.336,-0.077
12.340,-0.048
12.344,-0.052
12.348,-0.058
12.352,-0.040
12.356,-0.033
12.360,-0.040
12.364,-0.015
12.368,-0.025
12.372,-0.040
12.376,-0.048
12.380,-0.048
12.384,-0.100
12.388,-0.083
12.392,-0.077
12.396,-0.070
12.400,-0.090
12.404,-0.072
12.408,-0.100
12.412,-0.113
12.416,-0.122
12.420,-0.138
12.424,-0.125
12.428,-0.133
12.432,-0.090
12.436,-0.098
12.440,-0.107
12.444,-0.120
12.448,-0.140
12.452,-0.115
12.456,-0.125
12.460,-0.107
12.464,-0.110
12.468,-0.107
12.472,-0.138
12.476,-0.122
12.480,-0.125
12.484,-0.160
12.488,-0.163
12.492,-0.133
12.496,-0.152
12.500,-0.125
12.504,-0.102
12.508,-0.160
12.512,-0.175
12.516,-0.163
12.520,-0.210
12.524,-0.147
12.528,-0.190
12.532,-0.163
12.536,-0.133
12.540,-0.190
12.544,-0.147
12.548,-0.172
12.552,-0.190
12.556,-0.247
12.560,-0.220
12.564,-0.195
12.568,-0.195
12.572,-0.190
12.576,-0.247
12.580,-0.200
12.584,-0.220
12.588,-0.265
